Epoch,PPL,Test PPL
1,275.12656157482047,93.12433459243373
2,198.5287784189779,93.12433459243373
3,165.0724571019506,93.12433459243373
4,145.863736265504,93.12433459243373
5,132.9836815297266,93.12433459243373
6,125.64067354309384,93.12433459243373
7,120.31299698644156,93.12433459243373
8,115.24508140087252,93.12433459243373
9,111.91255310716618,93.12433459243373
10,108.57308483174884,93.12433459243373
11,107.31667192498385,93.12433459243373
12,104.68369990492701,93.12433459243373
13,103.53298645511019,93.12433459243373
14,102.20771307455891,93.12433459243373
15,102.04826245750844,93.12433459243373
16,101.57713596314382,93.12433459243373
17,100.76986804950987,93.12433459243373
18,100.27417102221064,93.12433459243373
19,100.85211406842424,93.12433459243373
20,101.61455430688702,93.12433459243373
21,101.41590780516111,93.12433459243373
22,99.98082339853937,93.12433459243373
23,100.57842665277535,93.12433459243373
24,101.36261854031571,93.12433459243373
25,101.10366536180152,93.12433459243373
26,101.693621802844,93.12433459243373
27,101.11774355323249,93.12433459243373
28,101.87129924928541,93.12433459243373
29,102.44170580981158,93.12433459243373
