Epoch,PPL,Test PPL
1,293.83914962575216,92.8259013395088
2,213.48275386895568,92.8259013395088
3,181.80406384755398,92.8259013395088
4,158.15634608412464,92.8259013395088
5,144.4911799263167,92.8259013395088
6,134.5723642974945,92.8259013395088
7,126.50726978048323,92.8259013395088
8,120.70744666112016,92.8259013395088
9,117.40270326938183,92.8259013395088
10,113.00243164129216,92.8259013395088
11,111.02949153949135,92.8259013395088
12,108.16213382496575,92.8259013395088
13,106.5280205163591,92.8259013395088
14,105.49643250811073,92.8259013395088
15,105.03072068233934,92.8259013395088
16,102.75088641561537,92.8259013395088
17,103.11012570322767,92.8259013395088
18,101.80637429728357,92.8259013395088
19,101.06434034893628,92.8259013395088
20,101.55132301889613,92.8259013395088
21,101.14668743479831,92.8259013395088
22,101.07571012661987,92.8259013395088
23,101.49948692474587,92.8259013395088
24,100.58060556938058,92.8259013395088
25,101.48788643693888,92.8259013395088
26,102.39576083913165,92.8259013395088
27,101.72008691467188,92.8259013395088
28,102.10308046743086,92.8259013395088
29,102.53262380253008,92.8259013395088
30,101.92927746403446,92.8259013395088
31,102.71672441428235,92.8259013395088
