Epoch,PPL,Test PPL
1,471.49262731496617,118.43521322016221
2,338.55570222149447,118.43521322016221
3,260.6451683071352,118.43521322016221
4,229.24197323311486,118.43521322016221
5,205.19833426233126,118.43521322016221
6,190.33609873652608,118.43521322016221
7,178.9790640033375,118.43521322016221
8,165.91478580505682,118.43521322016221
9,158.81903976196878,118.43521322016221
10,152.7687293292614,118.43521322016221
11,147.8735333151154,118.43521322016221
12,142.41464667438996,118.43521322016221
13,138.4239013177558,118.43521322016221
14,135.52847019468294,118.43521322016221
15,135.6740349404088,118.43521322016221
16,130.60035362577352,118.43521322016221
17,129.3553996255587,118.43521322016221
18,127.3317306324318,118.43521322016221
19,125.54925657222522,118.43521322016221
20,124.26282049943484,118.43521322016221
21,123.771552667176,118.43521322016221
22,122.85021520003345,118.43521322016221
23,121.84899222838084,118.43521322016221
24,121.76328062611069,118.43521322016221
25,122.93119795932256,118.43521322016221
26,123.29458891811143,118.43521322016221
27,122.36269394157942,118.43521322016221
