Epoch,PPL,Test PPL
1,293.48996970859946,115.79719961798891
2,213.74175951640916,115.79719961798891
3,175.1801501845048,115.79719961798891
4,156.25730726262748,115.79719961798891
5,143.6205895547084,115.79719961798891
6,133.4509549234681,115.79719961798891
7,128.9441403978816,115.79719961798891
8,124.55245170121076,115.79719961798891
9,120.29572477874636,115.79719961798891
10,119.39925661409622,115.79719961798891
11,119.65416549426641,115.79719961798891
12,118.55340490232521,115.79719961798891
13,118.15891844487712,115.79719961798891
14,118.90552142364727,115.79719961798891
15,121.52358127476177,115.79719961798891
16,124.62842566281786,115.79719961798891
