Epoch,PPL,Test PPL
1,613.1565130148608,125.70057079568204
2,475.91452063491283,125.70057079568204
3,384.176183433454,125.70057079568204
4,325.4908460207972,125.70057079568204
5,286.92876769209477,125.70057079568204
6,258.26823734516387,125.70057079568204
7,240.37971524774312,125.70057079568204
8,225.88232146274825,125.70057079568204
9,212.99404389865714,125.70057079568204
10,204.17739972177,125.70057079568204
11,194.90466924469274,125.70057079568204
12,191.31650054996388,125.70057079568204
13,181.09052726274842,125.70057079568204
14,175.92949812029937,125.70057079568204
15,173.09569447069285,125.70057079568204
16,166.79537260822227,125.70057079568204
17,164.33628061627707,125.70057079568204
18,161.0056053746606,125.70057079568204
19,155.3022714932777,125.70057079568204
20,151.66106378109285,125.70057079568204
21,151.57859557832236,125.70057079568204
22,151.42870905650042,125.70057079568204
23,143.78790439285575,125.70057079568204
24,143.07713945369704,125.70057079568204
25,140.40261490637857,125.70057079568204
26,138.89958526249808,125.70057079568204
27,138.2357783868415,125.70057079568204
28,136.6170158832375,125.70057079568204
29,135.16908550831042,125.70057079568204
30,134.7611441454078,125.70057079568204
31,132.90282851867232,125.70057079568204
32,130.64868902354738,125.70057079568204
33,130.7600543734903,125.70057079568204
34,128.10666712231247,125.70057079568204
35,128.92294657966235,125.70057079568204
36,129.52576057631217,125.70057079568204
37,128.1856907058466,125.70057079568204
