Epoch,PPL,Test PPL
1,645.6355467789735,123.36821899013036
2,474.0771070860055,123.36821899013036
3,387.16500299490855,123.36821899013036
4,319.33198794989914,123.36821899013036
5,287.40045997067597,123.36821899013036
6,258.94644503588995,123.36821899013036
7,233.8750377356812,123.36821899013036
8,218.89574738868504,123.36821899013036
9,212.56149441123551,123.36821899013036
10,199.17607196421238,123.36821899013036
11,195.97981176208538,123.36821899013036
12,181.03041731543686,123.36821899013036
13,175.599819508066,123.36821899013036
14,181.70507254429373,123.36821899013036
15,165.51295848054204,123.36821899013036
16,161.63080547301743,123.36821899013036
17,160.87844933308386,123.36821899013036
18,151.99625028795668,123.36821899013036
19,149.73092972684915,123.36821899013036
20,147.88882113941256,123.36821899013036
21,144.70692236246938,123.36821899013036
22,142.22995778434984,123.36821899013036
23,140.4061873808245,123.36821899013036
24,137.39790906699238,123.36821899013036
25,136.70962563053928,123.36821899013036
26,135.2777501523608,123.36821899013036
27,134.02798429054505,123.36821899013036
28,134.6190213147984,123.36821899013036
29,130.7402738820706,123.36821899013036
30,129.52901945543903,123.36821899013036
31,129.41289871670097,123.36821899013036
32,128.82311111689657,123.36821899013036
33,128.23817748697945,123.36821899013036
34,126.7629323858103,123.36821899013036
35,127.3610074832857,123.36821899013036
36,127.40002871638086,123.36821899013036
37,126.83409006041181,123.36821899013036
