Epoch,PPL,Test PPL
1,632.1567034977076,122.23074771871305
2,420.3761099473133,122.23074771871305
3,334.93837687782207,122.23074771871305
4,291.1967892994152,122.23074771871305
5,250.8840216283687,122.23074771871305
6,230.83158847401106,122.23074771871305
7,209.76898187124343,122.23074771871305
8,206.43683198140067,122.23074771871305
9,185.5204952479284,122.23074771871305
10,177.61490110917205,122.23074771871305
11,171.01594438577575,122.23074771871305
12,163.9120179811313,122.23074771871305
13,158.98913564822928,122.23074771871305
14,157.77622118163535,122.23074771871305
15,150.21321406520497,122.23074771871305
16,145.36353140333355,122.23074771871305
17,142.18656691226707,122.23074771871305
18,138.60158947290793,122.23074771871305
19,136.4065561765752,122.23074771871305
20,135.5515576139066,122.23074771871305
21,132.72176884089183,122.23074771871305
22,132.96909974944225,122.23074771871305
23,131.67925902514258,122.23074771871305
24,128.36551925970244,122.23074771871305
25,127.74752411163122,122.23074771871305
26,128.41728061885303,122.23074771871305
27,126.34441352646816,122.23074771871305
28,125.6610122335802,122.23074771871305
29,126.08948305730522,122.23074771871305
30,125.49576579794754,122.23074771871305
31,124.85195576209553,122.23074771871305
32,126.2224564332624,122.23074771871305
33,125.99737593753106,122.23074771871305
34,126.82355726242366,122.23074771871305
