Epoch,PPL,Test PPL
1,797.4863690979502,153.3788573497074
2,720.5142755260882,153.3788573497074
3,702.7967609684238,153.3788573497074
4,667.7418574055087,153.3788573497074
5,600.9405254225843,153.3788573497074
6,551.5935055866587,153.3788573497074
7,522.3282728390693,153.3788573497074
8,494.4301556497147,153.3788573497074
9,467.7784208829848,153.3788573497074
10,447.64632577170954,153.3788573497074
11,428.58942376032263,153.3788573497074
12,415.3077012977548,153.3788573497074
13,391.4144539890875,153.3788573497074
14,384.0407024733262,153.3788573497074
15,366.5223129469299,153.3788573497074
16,351.81069583548214,153.3788573497074
17,341.41370482319263,153.3788573497074
18,331.9860404487262,153.3788573497074
19,321.7869482675492,153.3788573497074
20,314.46833062936486,153.3788573497074
21,308.45044509396234,153.3788573497074
22,302.75314445640174,153.3788573497074
23,295.3310628222071,153.3788573497074
24,291.75344563366065,153.3788573497074
25,282.90124395514397,153.3788573497074
26,280.350308177969,153.3788573497074
27,273.496593873352,153.3788573497074
28,268.5574616615464,153.3788573497074
29,263.91759546545205,153.3788573497074
30,264.4314574361611,153.3788573497074
31,257.87229046409533,153.3788573497074
32,252.96891373871324,153.3788573497074
33,255.12381501754072,153.3788573497074
34,246.11974975227903,153.3788573497074
35,242.70097162860552,153.3788573497074
36,239.2087873242387,153.3788573497074
37,238.5096428801786,153.3788573497074
38,234.5960311370359,153.3788573497074
39,231.46793702549903,153.3788573497074
40,229.2885328135858,153.3788573497074
41,226.18403825293237,153.3788573497074
42,224.49906065283346,153.3788573497074
43,221.53870943826985,153.3788573497074
44,221.17671980071253,153.3788573497074
45,219.2743638567571,153.3788573497074
46,214.72842941112626,153.3788573497074
47,213.89185383383784,153.3788573497074
48,212.60899029256123,153.3788573497074
49,209.24194247124203,153.3788573497074
50,207.93814607751307,153.3788573497074
51,206.99211357968534,153.3788573497074
52,206.0788064667553,153.3788573497074
53,202.69321992960255,153.3788573497074
54,206.59725513808544,153.3788573497074
55,199.39083024580196,153.3788573497074
56,197.82664836157986,153.3788573497074
57,197.7061313436393,153.3788573497074
58,195.4377892206974,153.3788573497074
59,194.33012473644814,153.3788573497074
60,193.53444217958685,153.3788573497074
61,191.17717806618322,153.3788573497074
62,191.54171589502153,153.3788573497074
63,189.72087921463833,153.3788573497074
64,188.5978516543999,153.3788573497074
65,186.3775850448964,153.3788573497074
66,186.14145872452073,153.3788573497074
67,185.32681483379756,153.3788573497074
68,183.54522819602846,153.3788573497074
69,182.0021779718918,153.3788573497074
70,182.1702504845348,153.3788573497074
71,180.5057429517475,153.3788573497074
72,178.26787058174722,153.3788573497074
73,177.93476291106325,153.3788573497074
74,178.02166262974404,153.3788573497074
75,177.43413384987494,153.3788573497074
76,175.128014166575,153.3788573497074
77,173.68413514026537,153.3788573497074
78,173.3559307849395,153.3788573497074
79,172.67719267476275,153.3788573497074
80,171.99449799049813,153.3788573497074
81,170.14542092565904,153.3788573497074
82,169.9445688496755,153.3788573497074
83,171.05716804977115,153.3788573497074
84,168.00173922896897,153.3788573497074
85,167.81101543213398,153.3788573497074
86,166.4023757774764,153.3788573497074
87,166.54857662390015,153.3788573497074
88,166.32409804199565,153.3788573497074
89,164.32169651704018,153.3788573497074
90,164.1447495007214,153.3788573497074
91,162.97242296754501,153.3788573497074
92,163.8060054006209,153.3788573497074
93,162.53644103533432,153.3788573497074
94,160.94921197354668,153.3788573497074
95,160.88506277475588,153.3788573497074
96,159.99085092216745,153.3788573497074
97,161.65398795234512,153.3788573497074
98,159.2730462397772,153.3788573497074
99,158.54373024692921,153.3788573497074
