Epoch,PPL,Test PPL
1,195.85635142852772,138.15059807544446
2,168.10973313127775,138.15059807544446
3,158.0389167589767,138.15059807544446
4,154.3693448441492,138.15059807544446
5,149.55237492512276,138.15059807544446
6,149.49970169132973,138.15059807544446
7,146.6798723133681,138.15059807544446
8,145.85340283877667,138.15059807544446
9,147.05948968792015,138.15059807544446
10,144.96362138335877,138.15059807544446
11,146.62998213525992,138.15059807544446
12,145.7778518523233,138.15059807544446
13,147.04854010543792,138.15059807544446
