Epoch,PPL,Test PPL
1,206.6880476942866,130.38927941242997
2,170.10681177320126,130.38927941242997
3,157.06327147355978,130.38927941242997
4,148.75389298671797,130.38927941242997
5,144.25015163658844,130.38927941242997
6,140.76805497349892,130.38927941242997
7,138.7197175413909,130.38927941242997
8,137.16422069862224,130.38927941242997
9,136.8699375240742,130.38927941242997
10,136.76940796384784,130.38927941242997
11,135.08268797415988,130.38927941242997
12,136.04373465517313,130.38927941242997
13,136.45049457670413,130.38927941242997
14,136.59635223315183,130.38927941242997
