Epoch,PPL,Test PPL
1,203.65576018493647,130.47909746168463
2,172.02059466395835,130.47909746168463
3,157.28281248724247,130.47909746168463
4,149.3242846077857,130.47909746168463
5,145.47976281917462,130.47909746168463
6,141.69613333029272,130.47909746168463
7,140.33720054760477,130.47909746168463
8,137.3712362482585,130.47909746168463
9,136.48600825512034,130.47909746168463
10,136.2677489623969,130.47909746168463
11,135.59699082201337,130.47909746168463
12,134.81318857218824,130.47909746168463
13,135.5260159978914,130.47909746168463
14,135.01439633047505,130.47909746168463
15,135.36097473714867,130.47909746168463
