Epoch,PPL,Test PPL
1,229.47793476952293,126.83472035945191
2,184.47751067219835,126.83472035945191
3,165.95669254801413,126.83472035945191
4,156.02568435142558,126.83472035945191
5,147.7778272356668,126.83472035945191
6,143.87778575020008,126.83472035945191
7,140.95922705072203,126.83472035945191
8,138.6751715602147,126.83472035945191
9,137.06438489155457,126.83472035945191
10,135.7217503609989,126.83472035945191
11,133.9554509646861,126.83472035945191
12,133.6971202034026,126.83472035945191
13,133.05261979339733,126.83472035945191
14,132.86783335032985,126.83472035945191
15,132.50132783198546,126.83472035945191
16,132.58669056981276,126.83472035945191
17,132.49788755427232,126.83472035945191
18,132.0092061816602,126.83472035945191
19,132.5839691250677,126.83472035945191
20,132.5679607294696,126.83472035945191
21,132.28851327616303,126.83472035945191
