Epoch,PPL,Test PPL
1,395.5011169070725,144.03066286494735
2,305.4917607162187,144.03066286494735
3,259.9445691922133,144.03066286494735
4,237.83042151386334,144.03066286494735
5,214.21915847359392,144.03066286494735
6,203.0506313872555,144.03066286494735
7,192.12128033607848,144.03066286494735
8,187.1102677627316,144.03066286494735
9,180.72604966671858,144.03066286494735
10,174.84168884066074,144.03066286494735
11,170.38715131557674,144.03066286494735
12,167.78425324112345,144.03066286494735
13,166.4370291554377,144.03066286494735
14,162.73998991287615,144.03066286494735
15,160.0028835347992,144.03066286494735
16,157.69996109797296,144.03066286494735
17,156.6610205237393,144.03066286494735
18,154.94977325269076,144.03066286494735
19,154.09079861489207,144.03066286494735
20,153.97062240040552,144.03066286494735
21,152.5304838572617,144.03066286494735
22,152.52622305583856,144.03066286494735
23,151.57163395411624,144.03066286494735
24,151.1084473738015,144.03066286494735
25,151.36719049153322,144.03066286494735
26,151.06432317610304,144.03066286494735
27,150.58393881002556,144.03066286494735
28,150.75627343591455,144.03066286494735
29,151.8214281934276,144.03066286494735
30,151.54886396929786,144.03066286494735
