Epoch,PPL,Test PPL
1,250.63091716989706,141.52641763466625
2,198.69767003537126,141.52641763466625
3,175.7690513211189,141.52641763466625
4,165.80441962212439,141.52641763466625
5,168.24837416189996,141.52641763466625
6,150.87189579865137,141.52641763466625
7,148.14858100339322,141.52641763466625
8,147.2972517895602,141.52641763466625
9,146.97126540339679,141.52641763466625
10,145.94559227997567,141.52641763466625
11,146.48521304379608,141.52641763466625
12,149.67868004346863,141.52641763466625
13,147.13777223998466,141.52641763466625
