Epoch,PPL,Test PPL
1,419.34401909340744,143.90155329551277
2,283.2597378204545,143.90155329551277
3,240.147907628879,143.90155329551277
4,214.1006831344086,143.90155329551277
5,199.6648706299669,143.90155329551277
6,189.04371398064436,143.90155329551277
7,182.5246027871192,143.90155329551277
8,175.1052558474651,143.90155329551277
9,171.4820719764797,143.90155329551277
10,166.23936004849648,143.90155329551277
11,162.67570416780774,143.90155329551277
12,158.98106942067346,143.90155329551277
13,159.07089187560376,143.90155329551277
14,156.1812553453032,143.90155329551277
15,154.96806944592288,143.90155329551277
16,152.51710722388296,143.90155329551277
17,153.0136760761816,143.90155329551277
18,151.35289221639854,143.90155329551277
19,151.89626906008607,143.90155329551277
20,150.6736607040263,143.90155329551277
21,150.71477270066393,143.90155329551277
22,150.55609104801297,143.90155329551277
23,150.1762453714784,143.90155329551277
24,150.0998113571941,143.90155329551277
25,151.15388357538782,143.90155329551277
26,151.07058138112095,143.90155329551277
27,150.51744256219396,143.90155329551277
