Epoch,PPL,Test PPL
1,269.47010411950185,141.36069473978407
2,212.07747818576448,141.36069473978407
3,191.3364628637854,141.36069473978407
4,167.8712902208422,141.36069473978407
5,159.10041060380001,141.36069473978407
6,155.40131668151975,141.36069473978407
7,150.85731885794434,141.36069473978407
8,149.28161699618505,141.36069473978407
9,148.73975283300678,141.36069473978407
10,146.36841387696765,141.36069473978407
11,146.98698505012078,141.36069473978407
12,147.3728577450812,141.36069473978407
13,147.96045378719737,141.36069473978407
