Epoch,PPL,Test PPL
1,156.47143427846703,123.42625081925893
2,150.56876301073632,123.42625081925893
3,147.76669142689656,123.42625081925893
4,147.52850775059986,123.42625081925893
5,143.5722896829072,123.42625081925893
6,142.96052291742984,123.42625081925893
7,140.83374587578038,123.42625081925893
8,139.56278610677916,123.42625081925893
9,138.0618474525154,123.42625081925893
10,138.61445140375798,123.42625081925893
11,136.18081308146978,123.42625081925893
12,135.965702955226,123.42625081925893
13,135.14216992994264,123.42625081925893
14,133.85097052022746,123.42625081925893
15,133.2786772703033,123.42625081925893
16,132.92470702345653,123.42625081925893
17,132.79796001102764,123.42625081925893
18,132.63778021765518,123.42625081925893
19,131.58661568286178,123.42625081925893
20,131.2861630171903,123.42625081925893
21,131.66088432909467,123.42625081925893
22,130.7560302807768,123.42625081925893
23,130.78753425920058,123.42625081925893
24,129.69022283228443,123.42625081925893
25,132.69996746271295,123.42625081925893
26,129.89660569359,123.42625081925893
27,129.54202613787146,123.42625081925893
28,129.92580127882573,123.42625081925893
29,128.49081666825654,123.42625081925893
30,129.19610236600994,123.42625081925893
31,128.02225540813484,123.42625081925893
32,128.94395032537236,123.42625081925893
33,129.34014621503243,123.42625081925893
34,128.6511728397922,123.42625081925893
