Epoch,PPL,Test PPL
1,9948.88473772499,2192.626641250556
2,9892.903733976387,2192.626641250556
3,9837.222169158105,2192.626641250556
4,9781.744758865005,2192.626641250556
5,9726.485621318516,2192.626641250556
6,9671.433324319858,2192.626641250556
7,9616.499704855603,2192.626641250556
8,9561.65856177696,2192.626641250556
9,9506.911087521245,2192.626641250556
10,9452.205626905921,2192.626641250556
11,9397.499047953563,2192.626641250556
12,9342.806171603841,2192.626641250556
13,9288.052881037345,2192.626641250556
14,9233.186081958764,2192.626641250556
15,9178.261252689197,2192.626641250556
16,9123.190394354147,2192.626641250556
17,9067.889996897513,2192.626641250556
18,9012.42365073463,2192.626641250556
19,8956.713524857676,2192.626641250556
20,8900.714763805086,2192.626641250556
21,8844.41944242915,2192.626641250556
22,8787.799359563569,2192.626641250556
23,8730.83214942903,2192.626641250556
24,8673.456370004578,2192.626641250556
25,8615.62220947319,2192.626641250556
26,8557.337016036661,2192.626641250556
27,8498.5281841684,2192.626641250556
28,8439.202722066224,2192.626641250556
29,8379.305989336235,2192.626641250556
30,8318.79179205751,2192.626641250556
31,8257.612337868832,2192.626641250556
32,8195.729209138204,2192.626641250556
33,8133.149912523202,2192.626641250556
34,8069.786256738398,2192.626641250556
35,8005.6254422426855,2192.626641250556
36,7940.618948451562,2192.626641250556
37,7874.712716392589,2192.626641250556
38,7807.869979147519,2192.626641250556
39,7740.039034302343,2192.626641250556
40,7671.197073129296,2192.626641250556
41,7601.253861964392,2192.626641250556
42,7530.190023068412,2192.626641250556
43,7457.945381783423,2192.626641250556
44,7384.496553927376,2192.626641250556
45,7309.740521367118,2192.626641250556
46,7233.656660719667,2192.626641250556
47,7156.188129435933,2192.626641250556
48,7077.294597368217,2192.626641250556
49,6996.877792120194,2192.626641250556
50,6914.904745131806,2192.626641250556
51,6831.339955680145,2192.626641250556
52,6746.091922730966,2192.626641250556
53,6659.058208229477,2192.626641250556
54,6570.272562522903,2192.626641250556
55,6479.630072671298,2192.626641250556
56,6387.056307013485,2192.626641250556
57,6292.517871123481,2192.626641250556
58,6195.960115613303,2192.626641250556
59,6097.342649007575,2192.626641250556
60,5996.5714798777,2192.626641250556
61,5893.640571173939,2192.626641250556
62,5788.560201099207,2192.626641250556
63,5681.264302400726,2192.626641250556
64,5571.836154655689,2192.626641250556
65,5460.236045838642,2192.626641250556
66,5346.486339808957,2192.626641250556
67,5230.7259191287385,2192.626641250556
68,5113.030440959271,2192.626641250556
69,4993.626426272777,2192.626641250556
70,4872.741194019299,2192.626641250556
71,4750.67087867543,2192.626641250556
72,4627.798507234376,2192.626641250556
73,4504.538493728372,2192.626641250556
74,4381.398317938383,2192.626641250556
75,4258.976479476819,2192.626641250556
76,4137.875549197659,2192.626641250556
77,4018.7316041027407,2192.626641250556
78,3902.0918802267856,2192.626641250556
79,3788.463502964338,2192.626641250556
80,3678.3380371122303,2192.626641250556
81,3572.034018942397,2192.626641250556
82,3469.8084305456205,2192.626641250556
83,3371.805534023725,2192.626641250556
84,3278.1621555854613,2192.626641250556
85,3188.75758634367,2192.626641250556
86,3103.5896599400403,2192.626641250556
87,3022.4501107518963,2192.626641250556
88,2945.1524109739553,2192.626641250556
89,2871.3791861319332,2192.626641250556
90,2800.7772359668866,2192.626641250556
91,2732.988003901028,2192.626641250556
92,2667.6683667201023,2192.626641250556
93,2604.4708806809813,2192.626641250556
94,2543.1820263975037,2192.626641250556
95,2483.637497942774,2192.626641250556
96,2425.7578403418543,2192.626641250556
97,2369.5503613140195,2192.626641250556
98,2315.1346527696937,2192.626641250556
99,2262.603846940499,2192.626641250556
