Epoch,PPL,Test PPL
1,677.8711529067104,152.4657281766598
2,512.5164952803651,152.4657281766598
3,442.22073290482587,152.4657281766598
4,399.1933931085589,152.4657281766598
5,368.9747691241012,152.4657281766598
6,345.4934790884002,152.4657281766598
7,327.2987758783492,152.4657281766598
8,311.45133450317365,152.4657281766598
9,299.6341170274807,152.4657281766598
10,288.1189090496346,152.4657281766598
11,279.3297421557058,152.4657281766598
12,270.9853063645457,152.4657281766598
13,263.59657964117855,152.4657281766598
14,256.9134339416942,152.4657281766598
15,251.36320742996853,152.4657281766598
16,245.9996597410524,152.4657281766598
17,241.15746448173846,152.4657281766598
18,236.91540089776345,152.4657281766598
19,232.7823118361842,152.4657281766598
20,229.25294591288568,152.4657281766598
21,226.1320713269499,152.4657281766598
22,222.44513807875865,152.4657281766598
23,219.6575892237214,152.4657281766598
24,216.51604149529658,152.4657281766598
25,214.08674820675785,152.4657281766598
26,211.7057401373378,152.4657281766598
27,209.3723598676949,152.4657281766598
28,207.2900826661948,152.4657281766598
29,205.23084204490084,152.4657281766598
30,202.9665854163036,152.4657281766598
31,201.16594190014948,152.4657281766598
32,199.4171668567742,152.4657281766598
33,197.6624843564227,152.4657281766598
34,196.10352676320906,152.4657281766598
35,194.5742523145086,152.4657281766598
36,193.20271080098433,152.4657281766598
37,191.56949808276497,152.4657281766598
38,190.62254825020887,152.4657281766598
39,189.0634968535439,152.4657281766598
40,188.17883171485315,152.4657281766598
41,187.13635440651404,152.4657281766598
42,186.26739517729627,152.4657281766598
43,184.78366377447963,152.4657281766598
44,183.84013548827463,152.4657281766598
45,183.1253060062437,152.4657281766598
46,181.59991326763245,152.4657281766598
47,180.60487954171188,152.4657281766598
48,180.36237446063492,152.4657281766598
49,179.18135461346134,152.4657281766598
50,179.15610223734348,152.4657281766598
51,177.85622954730854,152.4657281766598
52,177.46978211788067,152.4657281766598
53,176.4654386728605,152.4657281766598
54,175.3711337376606,152.4657281766598
55,174.7322011163709,152.4657281766598
56,174.0072864141656,152.4657281766598
57,173.27360854555255,152.4657281766598
58,172.7933286881816,152.4657281766598
59,172.12851582372787,152.4657281766598
60,171.72779259520158,152.4657281766598
61,170.96062830675785,152.4657281766598
62,170.56132132234396,152.4657281766598
63,170.1822521148392,152.4657281766598
64,169.81053809487912,152.4657281766598
65,168.74199568249435,152.4657281766598
66,168.5613387490321,152.4657281766598
67,168.31069218827852,152.4657281766598
68,167.77309369551998,152.4657281766598
69,167.5338307228288,152.4657281766598
70,166.65923063131837,152.4657281766598
71,166.6795950951158,152.4657281766598
72,166.21866656655536,152.4657281766598
73,165.75732126835254,152.4657281766598
74,165.19731626174283,152.4657281766598
75,164.94082434198552,152.4657281766598
76,164.424604529008,152.4657281766598
77,163.93675525031543,152.4657281766598
78,164.0086315704116,152.4657281766598
79,163.70953558943407,152.4657281766598
80,163.18025152682927,152.4657281766598
81,163.03954989369063,152.4657281766598
82,162.53969160002575,152.4657281766598
83,162.6571089621616,152.4657281766598
84,162.127439616504,152.4657281766598
85,161.75548392249158,152.4657281766598
86,161.69058995930052,152.4657281766598
87,161.21714804715634,152.4657281766598
88,160.99924496294759,152.4657281766598
89,161.24617134562777,152.4657281766598
90,160.5175551969826,152.4657281766598
91,160.33168757748624,152.4657281766598
92,160.22081403339592,152.4657281766598
93,160.4321168406643,152.4657281766598
94,159.94748320244682,152.4657281766598
95,159.5898470629302,152.4657281766598
96,159.38549727119994,152.4657281766598
97,159.4422685129283,152.4657281766598
98,159.2554000800318,152.4657281766598
99,159.05994996209404,152.4657281766598
