Epoch,PPL,Test PPL
1,262.3138888069197,141.14436325717827
2,203.08725201806539,141.14436325717827
3,175.66802689387592,141.14436325717827
4,164.4395006129153,141.14436325717827
5,159.81980806396098,141.14436325717827
6,153.8016589304475,141.14436325717827
7,149.58245623306573,141.14436325717827
8,148.3210422431037,141.14436325717827
9,148.4189038917621,141.14436325717827
10,147.49286277056635,141.14436325717827
11,146.75849489007794,141.14436325717827
12,149.63674416029207,141.14436325717827
13,146.29711966964513,141.14436325717827
14,149.54045083727044,141.14436325717827
15,148.0094259858809,141.14436325717827
16,151.68466818560947,141.14436325717827
