Epoch,PPL,Test PPL
1,296.0876469269814,140.65558685385128
2,232.8679811382627,140.65558685385128
3,203.7559070199548,140.65558685385128
4,187.0083055348321,140.65558685385128
5,177.1176445958803,140.65558685385128
6,168.69440516463789,140.65558685385128
7,163.45778296346296,140.65558685385128
8,158.34672656721003,140.65558685385128
9,155.57790938897583,140.65558685385128
10,152.48480150989272,140.65558685385128
11,149.74497141980632,140.65558685385128
12,149.3100368938552,140.65558685385128
13,148.4130314431204,140.65558685385128
14,147.19226185700367,140.65558685385128
15,146.54427173306698,140.65558685385128
16,146.4798316736068,140.65558685385128
17,146.13800119119662,140.65558685385128
18,146.07864770550725,140.65558685385128
19,146.17595458977084,140.65558685385128
20,146.0305326455789,140.65558685385128
21,146.80647809918042,140.65558685385128
22,146.9014827481578,140.65558685385128
23,148.051748979954,140.65558685385128
