Epoch,PPL,Test PPL
1,388.48808953291314,142.42250787907113
2,264.85600355641435,142.42250787907113
3,224.03812689049312,142.42250787907113
4,202.10027797606145,142.42250787907113
5,190.0283705034618,142.42250787907113
6,179.6738411325518,142.42250787907113
7,172.81737193237979,142.42250787907113
8,170.50018711358015,142.42250787907113
9,165.1326932766736,142.42250787907113
10,162.0257310499136,142.42250787907113
11,159.90713048685456,142.42250787907113
12,154.60760702166044,142.42250787907113
13,153.07076166974005,142.42250787907113
14,152.5636220780502,142.42250787907113
15,150.6831795758071,142.42250787907113
16,149.96009577321396,142.42250787907113
17,149.16547500341488,142.42250787907113
18,149.4794930402747,142.42250787907113
19,148.32294567072023,142.42250787907113
20,149.37037124412464,142.42250787907113
21,148.98896854947319,142.42250787907113
22,149.76001172709695,142.42250787907113
