Epoch,PPL,Test PPL
1,294.9339059426035,99.16959897357792
2,216.84366439975213,99.16959897357792
3,175.69413799465102,99.16959897357792
4,153.78091089800023,99.16959897357792
5,141.0564857709908,99.16959897357792
6,135.00008539842943,99.16959897357792
7,125.63237933222908,99.16959897357792
8,119.59533218394456,99.16959897357792
9,115.49040800207607,99.16959897357792
10,112.70922520439434,99.16959897357792
11,109.43972631543019,99.16959897357792
12,106.81248082166277,99.16959897357792
13,106.1110038421139,99.16959897357792
14,104.63903329606951,99.16959897357792
15,103.6181043765186,99.16959897357792
16,103.403577838182,99.16959897357792
17,102.99161151865825,99.16959897357792
18,101.92744583414175,99.16959897357792
19,101.24544572491716,99.16959897357792
20,102.23568460017238,99.16959897357792
21,101.43502515558608,99.16959897357792
22,101.55948112638397,99.16959897357792
