Epoch,PPL,Test PPL
1,352.6992502962926,97.92010670026991
2,250.66909225561392,97.92010670026991
3,207.85411151369277,97.92010670026991
4,182.3897736317196,97.92010670026991
5,168.2751164149462,97.92010670026991
6,154.3728555971029,97.92010670026991
7,147.1725963497491,97.92010670026991
8,138.54144932339037,97.92010670026991
9,131.2919811892509,97.92010670026991
10,127.65412567050599,97.92010670026991
11,122.94126720498039,97.92010670026991
12,118.80388433896603,97.92010670026991
13,116.58305976293296,97.92010670026991
14,114.55855889826066,97.92010670026991
15,112.0069912623533,97.92010670026991
16,110.53911298377776,97.92010670026991
17,109.63498083759433,97.92010670026991
18,106.65800582996793,97.92010670026991
19,106.2166457305057,97.92010670026991
20,105.3258789836696,97.92010670026991
21,103.63635575503086,97.92010670026991
22,103.61075261741979,97.92010670026991
23,102.9244568040985,97.92010670026991
24,102.62639244594669,97.92010670026991
25,102.12638834824263,97.92010670026991
26,102.26483320447639,97.92010670026991
27,101.75873920089721,97.92010670026991
28,101.0147796412416,97.92010670026991
29,100.52928031223789,97.92010670026991
30,100.64426464472898,97.92010670026991
31,100.52968198742715,97.92010670026991
32,101.08572433042443,97.92010670026991
