Epoch,PPL,Test PPL
1,280.41781995388374,96.99078747391523
2,204.87051244086354,96.99078747391523
3,168.21750122993825,96.99078747391523
4,151.25028729489784,96.99078747391523
5,137.29781649934228,96.99078747391523
6,129.39335612169387,96.99078747391523
7,121.86889803333683,96.99078747391523
8,116.14398185412897,96.99078747391523
9,111.63361157356748,96.99078747391523
10,109.64272392213068,96.99078747391523
11,107.23432333796669,96.99078747391523
12,105.98888606843845,96.99078747391523
13,104.44806200725318,96.99078747391523
14,102.54459800876141,96.99078747391523
15,102.55926777470079,96.99078747391523
16,101.62393527883754,96.99078747391523
17,100.66526820486904,96.99078747391523
18,100.38294487880464,96.99078747391523
19,100.50442664424226,96.99078747391523
20,100.52098391671875,96.99078747391523
21,100.12891053965384,96.99078747391523
22,100.14559698848157,96.99078747391523
23,100.60298876867905,96.99078747391523
24,100.73512364572738,96.99078747391523
