Epoch,PPL,Test PPL
1,748.1888102572311,126.4256702730514
2,665.5221577045864,126.4256702730514
3,575.6467676218465,126.4256702730514
4,508.4625154370768,126.4256702730514
5,458.831657962271,126.4256702730514
6,419.8004476069906,126.4256702730514
7,387.79045326507094,126.4256702730514
8,361.6783120344298,126.4256702730514
9,339.76079153387604,126.4256702730514
10,321.29514411156936,126.4256702730514
11,305.2567501045009,126.4256702730514
12,292.21118697601946,126.4256702730514
13,280.40820887587125,126.4256702730514
14,270.5121136962161,126.4256702730514
15,260.9878349004678,126.4256702730514
16,253.54628304668793,126.4256702730514
17,246.6468856656939,126.4256702730514
18,240.08560930277176,126.4256702730514
19,234.0211592197101,126.4256702730514
20,228.58165664451852,126.4256702730514
21,223.73666056700017,126.4256702730514
22,219.28827441078246,126.4256702730514
23,215.0689355691013,126.4256702730514
24,211.31120067924294,126.4256702730514
25,207.94813222578122,126.4256702730514
26,204.38531621394654,126.4256702730514
27,201.28452709084638,126.4256702730514
28,198.39169151579375,126.4256702730514
29,195.62444604062776,126.4256702730514
30,193.02937101583876,126.4256702730514
31,190.69585138455759,126.4256702730514
32,188.36810855435388,126.4256702730514
33,185.99587961521365,126.4256702730514
34,183.90257526468636,126.4256702730514
35,182.02484653189802,126.4256702730514
36,180.38878915757996,126.4256702730514
37,178.62033040280528,126.4256702730514
38,176.71175042815238,126.4256702730514
39,175.1718457769048,126.4256702730514
40,173.79099023050756,126.4256702730514
41,172.28157611378484,126.4256702730514
42,170.7514386491239,126.4256702730514
43,169.45155287074175,126.4256702730514
44,168.2032272589667,126.4256702730514
45,167.11131622535362,126.4256702730514
46,165.7806016880461,126.4256702730514
47,164.7990545006167,126.4256702730514
48,163.67364257435915,126.4256702730514
49,162.52133459871865,126.4256702730514
50,161.60722498658356,126.4256702730514
51,160.56834617627533,126.4256702730514
52,159.67113243441364,126.4256702730514
53,158.7067836118446,126.4256702730514
54,157.94246771698604,126.4256702730514
55,157.12738079631356,126.4256702730514
56,156.33774601577198,126.4256702730514
57,155.5082574938931,126.4256702730514
58,154.82616262414462,126.4256702730514
59,153.9880937011838,126.4256702730514
60,153.23108179491436,126.4256702730514
61,152.67008640228542,126.4256702730514
62,151.978328153753,126.4256702730514
63,151.33647050078196,126.4256702730514
64,150.74918853843323,126.4256702730514
65,150.25758058905117,126.4256702730514
66,149.72029844914937,126.4256702730514
67,149.12240123946512,126.4256702730514
68,148.4898755224409,126.4256702730514
69,147.91177892515847,126.4256702730514
70,147.4941222468525,126.4256702730514
71,146.94547406212598,126.4256702730514
72,146.39776488108538,126.4256702730514
73,146.04870367697802,126.4256702730514
74,145.6126132515089,126.4256702730514
75,144.94631129804037,126.4256702730514
76,144.75897588467276,126.4256702730514
77,144.2136721249013,126.4256702730514
78,143.75899885086488,126.4256702730514
79,143.42105345328525,126.4256702730514
80,142.96522855608507,126.4256702730514
81,142.68311669851192,126.4256702730514
82,142.2994387574561,126.4256702730514
83,141.83913393599852,126.4256702730514
84,141.419817475477,126.4256702730514
85,141.10873945255145,126.4256702730514
86,140.93159012489616,126.4256702730514
87,140.51286975121755,126.4256702730514
88,140.284479372093,126.4256702730514
89,139.94571504131824,126.4256702730514
90,139.6926242599805,126.4256702730514
91,139.3672465361335,126.4256702730514
92,139.0792337295896,126.4256702730514
93,138.780353846358,126.4256702730514
94,138.56738717907066,126.4256702730514
95,138.28234820428273,126.4256702730514
96,138.05698286437797,126.4256702730514
97,137.93644144394653,126.4256702730514
98,137.56117222023425,126.4256702730514
99,137.3643763729945,126.4256702730514
