Epoch,PPL,Test PPL
1,695.8982861189667,119.43289918810672
2,561.5125842151907,119.43289918810672
3,475.4539317656276,119.43289918810672
4,414.5873713743682,119.43289918810672
5,369.7275180971242,119.43289918810672
6,337.12275041148257,119.43289918810672
7,311.33093289599935,119.43289918810672
8,290.9829708283305,119.43289918810672
9,275.3591644658194,119.43289918810672
10,262.15477504460375,119.43289918810672
11,251.59393965813356,119.43289918810672
12,242.2865503166733,119.43289918810672
13,234.17192678123592,119.43289918810672
14,226.96417382179695,119.43289918810672
15,221.04625121279446,119.43289918810672
16,215.1207834992005,119.43289918810672
17,210.0137922691427,119.43289918810672
18,205.47231459778976,119.43289918810672
19,201.36601315496208,119.43289918810672
20,197.06958189799516,119.43289918810672
21,193.44616278896635,119.43289918810672
22,190.13478733061552,119.43289918810672
23,186.93185152611414,119.43289918810672
24,184.02853331561616,119.43289918810672
25,181.1942848575568,119.43289918810672
26,178.586306763305,119.43289918810672
27,176.5952023400262,119.43289918810672
28,174.3124989423139,119.43289918810672
29,172.35919628194776,119.43289918810672
30,170.17266066013727,119.43289918810672
31,168.43882854472923,119.43289918810672
32,166.53157473673258,119.43289918810672
33,164.66722854314747,119.43289918810672
34,163.1471301128079,119.43289918810672
35,161.68443016678043,119.43289918810672
36,160.29867565736447,119.43289918810672
37,158.85752555282346,119.43289918810672
38,157.91138817541278,119.43289918810672
39,156.46147649378037,119.43289918810672
40,155.29391402032476,119.43289918810672
41,154.46617011205885,119.43289918810672
42,153.19955684673212,119.43289918810672
43,152.21370289539612,119.43289918810672
44,151.14403353724472,119.43289918810672
45,150.17582502902385,119.43289918810672
46,149.28114065015305,119.43289918810672
47,148.41787228420577,119.43289918810672
48,147.6296078744245,119.43289918810672
49,146.77247061879555,119.43289918810672
50,145.95247217352855,119.43289918810672
51,145.22402506816286,119.43289918810672
52,144.7197123787475,119.43289918810672
53,143.93416522924056,119.43289918810672
54,143.28321303842182,119.43289918810672
55,142.6392561093446,119.43289918810672
56,142.08212741450683,119.43289918810672
57,141.51134060707722,119.43289918810672
58,141.11548873574782,119.43289918810672
59,140.61277934733835,119.43289918810672
60,139.93056982571068,119.43289918810672
61,139.68774823848733,119.43289918810672
62,139.0867750167446,119.43289918810672
63,138.56662493842504,119.43289918810672
64,138.16867119801327,119.43289918810672
65,137.73095309705158,119.43289918810672
66,137.3919475457163,119.43289918810672
67,137.13159165116758,119.43289918810672
68,136.6922728195752,119.43289918810672
69,136.34908229272457,119.43289918810672
70,135.9849335975653,119.43289918810672
71,135.84543593069083,119.43289918810672
72,135.3445549940414,119.43289918810672
73,135.13077331340244,119.43289918810672
74,135.16539078556397,119.43289918810672
75,134.52541503591814,119.43289918810672
76,134.3947644005949,119.43289918810672
77,134.13155150182666,119.43289918810672
78,133.95047182125631,119.43289918810672
79,133.6563468615873,119.43289918810672
80,133.46887302027895,119.43289918810672
81,133.64005417063558,119.43289918810672
82,133.28530722072318,119.43289918810672
83,133.25709777589844,119.43289918810672
84,132.93859046319346,119.43289918810672
85,132.74729947234968,119.43289918810672
86,132.51007828629483,119.43289918810672
87,132.33023524511484,119.43289918810672
88,132.3866235024208,119.43289918810672
89,132.22572178170537,119.43289918810672
90,132.0175646921629,119.43289918810672
91,131.86547869750217,119.43289918810672
92,131.84989500379905,119.43289918810672
93,131.6829278778614,119.43289918810672
94,131.67480246342416,119.43289918810672
95,131.51064740951574,119.43289918810672
96,131.5684944011685,119.43289918810672
97,131.47516881950753,119.43289918810672
98,131.3609468686603,119.43289918810672
99,131.38922611734694,119.43289918810672
