Epoch,PPL,Test PPL
1,298.33761929187295,123.81343790759988
2,218.28759475686775,123.81343790759988
3,185.54995128531553,123.81343790759988
4,167.94286217825942,123.81343790759988
5,156.86675426196157,123.81343790759988
6,149.66005426458221,123.81343790759988
7,144.4389807304941,123.81343790759988
8,140.93203298475675,123.81343790759988
9,138.66464906009716,123.81343790759988
10,137.1563455200484,123.81343790759988
11,135.18357658466005,123.81343790759988
12,134.7245933224708,123.81343790759988
13,133.7814613101932,123.81343790759988
14,134.61556714032108,123.81343790759988
15,134.23194716223932,123.81343790759988
16,134.90787055629954,123.81343790759988
