Epoch,PPL,Test PPL
1,421.208036652509,120.9566753087468
2,295.8170911944013,120.9566753087468
3,242.86598703631836,120.9566753087468
4,213.89971475175557,120.9566753087468
5,196.20981574638782,120.9566753087468
6,182.6567162000175,120.9566753087468
7,173.28379008172408,120.9566753087468
8,165.88223529853246,120.9566753087468
9,159.394756044587,120.9566753087468
10,155.03540376049222,120.9566753087468
11,150.9824926137515,120.9566753087468
12,147.71086000166633,120.9566753087468
13,145.35232293313067,120.9566753087468
14,142.97066130689083,120.9566753087468
15,141.4104668851363,120.9566753087468
16,139.922433904843,120.9566753087468
17,138.81363229975716,120.9566753087468
18,137.3065522569481,120.9566753087468
19,136.69389663329653,120.9566753087468
20,135.7357018462898,120.9566753087468
21,135.36679085350917,120.9566753087468
22,134.76391308376773,120.9566753087468
23,134.10499229434689,120.9566753087468
24,133.62778219274472,120.9566753087468
25,133.40783156050804,120.9566753087468
26,133.20344383621918,120.9566753087468
27,133.14059118631204,120.9566753087468
28,133.03308864107618,120.9566753087468
29,133.03760870852503,120.9566753087468
30,133.11028862697853,120.9566753087468
31,132.86864627227806,120.9566753087468
32,133.04101501027387,120.9566753087468
33,133.05688208734512,120.9566753087468
34,133.56686772279562,120.9566753087468
