Epoch,PPL,Test PPL
1,328.16252700051797,122.50133021073708
2,240.25623279106009,122.50133021073708
3,204.1390149189991,122.50133021073708
4,183.36153014069305,122.50133021073708
5,169.5924845791114,122.50133021073708
6,160.86534991882218,122.50133021073708
7,153.95539417451766,122.50133021073708
8,149.45705238212824,122.50133021073708
9,145.6433887539137,122.50133021073708
10,142.7815178179357,122.50133021073708
11,140.75644608577016,122.50133021073708
12,139.19044124118588,122.50133021073708
13,137.41163918175488,122.50133021073708
14,136.75310006409887,122.50133021073708
15,135.46430434198132,122.50133021073708
16,135.2552343119031,122.50133021073708
17,135.06469095055627,122.50133021073708
18,135.00704260141185,122.50133021073708
19,134.6674049456654,122.50133021073708
20,134.71880059318974,122.50133021073708
21,134.85849778313124,122.50133021073708
22,135.02423018082354,122.50133021073708
